Object 1 2 3
DES_SN664706.DAT 0.0637708380818367 0.835800051689148 0.10042908787727356
DES_SN106022.DAT 0.015408724546432495 0.9529290199279785 0.03166227787733078
DES_SN474620.DAT 0.31880974769592285 0.5915461182594299 0.08964412659406662
DES_SN860880.DAT 0.024700788781046867 0.940162181854248 0.03513704985380173
DES_SN791450.DAT 0.030013520270586014 0.9322429895401001 0.03774351254105568
DES_SN617736.DAT 0.03798197954893112 0.915021538734436 0.046996455639600754
DES_SN255954.DAT 0.039589691907167435 0.010401242412626743 0.9500090479850769
DES_SN713335.DAT 0.019447684288024902 0.9582950472831726 0.022257260978221893
DES_SN065594.DAT 0.018497858196496964 0.9453423619270325 0.03615976870059967
DES_SN468961.DAT 0.9436071515083313 0.012280221097171307 0.04411264881491661
DES_SN707794.DAT 0.053947366774082184 0.9047245383262634 0.041328079998493195
DES_SN098451.DAT 0.042417511343955994 0.9103936553001404 0.047188855707645416
DES_SN049390.DAT 0.12283505499362946 0.8511665463447571 0.02599840797483921
DES_SN367392.DAT 0.5842797160148621 0.03973834589123726 0.3759819567203522
DES_SN874016.DAT 0.09232593327760696 0.8233670592308044 0.0843069851398468
DES_SN867193.DAT 0.04889146611094475 0.8962647318840027 0.05484377220273018
DES_SN691977.DAT 0.016128206625580788 0.9467421174049377 0.03712966665625572
DES_SN369297.DAT 0.13811324536800385 0.826744794845581 0.0351419523358345
DES_SN736496.DAT 0.014676504768431187 0.9535537958145142 0.03176969662308693
DES_SN735427.DAT 0.013904430903494358 0.9607561230659485 0.025339461863040924
DES_SN783936.DAT 0.02564544416964054 0.938958466053009 0.035396087914705276
DES_SN079054.DAT 0.02942691184580326 0.9352594614028931 0.03531365096569061
DES_SN640580.DAT 0.19902317225933075 0.03785515949130058 0.7631216645240784
DES_SN557945.DAT 0.0928540900349617 0.8224050998687744 0.0847407802939415
DES_SN620334.DAT 0.02921169064939022 0.9344074726104736 0.036380838602781296
DES_SN472981.DAT 0.018934357911348343 0.9507467746734619 0.0303188469260931
DES_SN472226.DAT 0.7510426640510559 0.13739778101444244 0.11155956983566284
DES_SN201819.DAT 0.01205266173928976 0.9703007340431213 0.017646580934524536
DES_SN716506.DAT 0.022506268694996834 0.9411953687667847 0.03629835322499275
DES_SN044192.DAT 0.022338991984725 0.9464542865753174 0.03120669350028038
DES_SN663153.DAT 0.9300377368927002 0.021596355363726616 0.048365894705057144
DES_SN138288.DAT 0.022217998281121254 0.9406628608703613 0.037119146436452866
DES_SN830479.DAT 0.021854165941476822 0.9421935081481934 0.03595232218503952
DES_SN618425.DAT 0.022055350244045258 0.9431042671203613 0.034840408712625504
DES_SN589495.DAT 0.018236616626381874 0.9381731152534485 0.04359029233455658
DES_SN441864.DAT 0.01553755346685648 0.9398106932640076 0.044651735574007034
DES_SN426265.DAT 0.9131519794464111 0.02833244763314724 0.05851556733250618
DES_SN109810.DAT 0.10375142842531204 0.8608904480934143 0.03535811975598335
DES_SN078420.DAT 0.410671204328537 0.13869772851467133 0.4506310522556305
DES_SN032067.DAT 0.017325658351182938 0.011501005850732327 0.9711733460426331
DES_SN558655.DAT 0.876141369342804 0.049524854868650436 0.07433377206325531
DES_SN594777.DAT 0.01821916177868843 0.9402154684066772 0.041565388441085815
DES_SN479494.DAT 0.8468763828277588 0.10606794059276581 0.0470556765794754
DES_SN585800.DAT 0.8843271732330322 0.0454728826880455 0.07019992172718048
DES_SN095202.DAT 0.013692381791770458 0.9579575657844543 0.028350025415420532
DES_SN022018.DAT 0.01635495387017727 0.9534852504730225 0.030159810557961464
DES_SN581779.DAT 0.9109913110733032 0.05192705616354942 0.037081651389598846
DES_SN077894.DAT 0.7620817422866821 0.03018028661608696 0.2077379822731018
DES_SN695270.DAT 0.12760299444198608 0.765449047088623 0.10694797337055206
DES_SN876636.DAT 0.017320722341537476 0.9187881946563721 0.06389106810092926
DES_SN614732.DAT 0.01175294816493988 0.9476467967033386 0.0406002551317215
DES_SN749739.DAT 0.024029437452554703 0.9106382727622986 0.06533229351043701
DES_SN794345.DAT 0.03588801994919777 0.9306343793869019 0.03347758948802948
DES_SN628949.DAT 0.9394741058349609 0.01727907732129097 0.043246787041425705
