1 2 3
0.001593642053194344 0.9953013062477112 0.0031050604302436113
0.020750870928168297 0.926981806755066 0.05226732417941093
0.143365278840065 0.7891205549240112 0.06751418858766556
0.0004207516903989017 0.9991397857666016 0.00043948873644694686
3.4446275094524026e-05 0.9997463822364808 0.00021914586250204598
0.0439286008477211 0.953513205051422 0.002558209933340549
0.09547118097543716 0.03821412473917008 0.8663147091865541
0.05609871819615364 0.9257122874259948 0.018188977614045143
0.010361316613852978 0.673992931842804 0.3156457543373108
0.02864928171038628 0.9403242468833924 0.031026469543576237
0.043036576360464096 0.9485633373260498 0.008400068618357182
0.04523943364620209 0.7365590929985046 0.21820147335529327
0.07569047808647156 0.9146609306335448 0.009648613631725313
0.4470923542976379 0.435530811548233 0.11737682670354845
0.0003777991223614663 0.9993380904197692 0.00028409049264155334
2.722866156545933e-05 0.995330274105072 0.004642522428184748
0.08682630211114882 0.8679468631744385 0.04522684961557388
0.015361995436251162 0.975707471370697 0.008930531330406666
0.06420204788446426 0.6972842216491699 0.2385137528181076
0.014180879108607769 0.9854387640953064 0.0003803746658377349
5.050094841863029e-06 0.9999942183494568 7.052067871882174e-07
3.66880303772632e-05 0.9999581575393676 5.1408796934993015e-06
0.23199790716171265 0.4661398231983185 0.3018622696399689
3.7453968815270855e-09 1.0 6.1213620977662594e-12
0.00024118077999446544 0.9997389912605286 1.9848459487548095e-05
0.037447303533554084 0.9418436288833618 0.020709091797471046
0.03794583678245544 0.8907939195632935 0.0712602287530899
0.002755222609266639 0.9941872954368592 0.003057485446333885
0.006429748609662056 0.9934529066085817 0.0001173355703940615
0.0007439439068548381 0.9988746047019958 0.0003814627998508513
0.821952223777771 0.08664274960756302 0.09140503406524657
0.000619079393800348 0.99892395734787 0.00045697539462707937
0.023686066269874573 0.970650851726532 0.005663087591528893
0.006545606069266796 0.9782937169075012 0.015160683542490004
0.00683861505240202 0.9623799324035645 0.030781436711549762
0.0656958594918251 0.7111250162124634 0.22317911684513086
0.7153949737548828 0.06352820247411728 0.2210768312215805
0.2593308687210083 0.6864655613899231 0.054203599691390984
0.8037596940994263 0.12804701924324036 0.06819326430559157
0.0032168040052056317 0.154767706990242 0.8420155048370361
0.9151678085327148 0.08483125269412994 9.609386779629858e-07
0.007557872217148542 0.8442934155464172 0.14814873039722445
0.906173825263977 0.07637234032154082 0.01745385676622391
0.2752908766269684 0.600649893283844 0.12405924499034883
0.0013844843488186598 0.9915691018104552 0.007046423386782408
0.14435507357120514 0.7562880516052246 0.09935686737298964
0.9984448552131652 0.00023030431475490326 0.0013248550239950418
0.020387645810842514 0.8506995439529419 0.1289128214120865
0.003658934496343136 0.9920620322227478 0.004279041197150946
