,0,1,2,3,4
0,0.07593539718000235,0.10156078219323142,0.29641316674172097,0.14116283744747818,0.3849278164375671
1,0.0920850765914132,0.06473420448274375,0.1795680676109777,0.06696502946188898,0.5966476218529764
2,0.19981831686226473,0.07290198277568234,0.10510433962681433,0.15036649330854052,0.4718088674266981
3,0.09916247358567612,0.07821773614104095,0.10662252380264761,0.170456141163549,0.5455411253070864
4,0.0849807188777035,0.12274107313710732,0.16806319551992788,0.5288316251577322,0.09538338730752907
5,0.0909337489983599,0.1137497861910538,0.12530825587357042,0.567101658286347,0.10290655065066885
6,0.06643822548162295,0.052874242895044436,0.09636733724155627,0.22265744096578075,0.5616627534159955
7,0.11090383377835347,0.07770291028633011,0.08181505555589222,0.128487688965275,0.6010905114141492
8,0.16695027237737162,0.08499524056438497,0.2463735471370055,0.08249425917076657,0.41918668075047133
9,0.25180842227665484,0.06952346377116866,0.23469941505947126,0.1436630888180023,0.30030561007470286
10,0.09555198144687885,0.04322130805080988,0.4443245557868101,0.0980009704201679,0.3189011842953332
11,0.3019762476903428,0.04451647481301977,0.16045694805858304,0.16310473950174492,0.32994558993630946
12,0.04036440650375464,0.1254638853971918,0.06232283459770887,0.25530833082967175,0.5165405426716729
13,0.15137644258041677,0.05170333710752573,0.049584564484875124,0.14802262496791077,0.5993130308592716
14,0.11800982493987126,0.05648338302453098,0.3036821175918773,0.09287902303276546,0.428945651410955
15,0.03265502397464253,0.025856427455014628,0.7086956395308365,0.0665889802842648,0.1662039287552415
16,0.02352197224643853,0.02534924723936173,0.22086163052026278,0.568968532826529,0.161298617167408
17,0.1712835776761375,0.15807977110168245,0.058369142951728625,0.11321880610911704,0.49904870216133435
18,0.07204240176446988,0.06827686325955555,0.3024089864123129,0.11289117450874561,0.44438057405491604
19,0.10443693225580744,0.0659181072660636,0.23538566673943528,0.06897113918400459,0.525288154554689
20,0.10919256282695168,0.059510056691627074,0.158655421735549,0.12582304878447956,0.5468189099613926
21,0.0403758999071813,0.06837903879989213,0.3039952436390383,0.4906074433857104,0.09664237426817791
22,0.40896631251147547,0.15163991144933922,0.10898201056447956,0.0752540969974111,0.25515766847729454
23,0.009132201757727403,0.010106042377830618,0.008967615713053278,0.0069551933640492405,0.9648389467873394
24,0.045216256533016176,0.044733968374077344,0.019681233560680467,0.6520023795420382,0.23836616199018776
25,0.4866481129479106,0.0459606514207758,0.049212483135222376,0.22260018168394552,0.19557857081214566
26,0.07727095135818357,0.1386558359181045,0.3362431356805543,0.06001302387929601,0.3878170531638616
27,0.15486685127956692,0.11276199217367873,0.20437568173926388,0.12185611633056019,0.4061393584769302
28,0.12862461167293152,0.2913278547326659,0.10464067357708762,0.09627328465105753,0.3791335753662574
29,0.07946575188836284,0.4077306050815255,0.15071816977505118,0.06451020535890917,0.2975752678961514
30,0.0698928691221373,0.2721576405162674,0.1062380942270782,0.09199609937392517,0.459715296760592
31,0.15750886262879274,0.07029913468965299,0.08970049968637506,0.231866321312159,0.45062518168302024
32,0.15243266914389372,0.2335497591576008,0.10032775060026221,0.08258699344780712,0.4311028276504361
33,0.39491375619827546,0.06171243504959488,0.05563508841779789,0.08227979959215173,0.40545892074218
34,0.21588198494417937,0.24124618548598833,0.03930415912745113,0.14944824624917935,0.3541194241932018
35,0.16637839425883813,0.14897092459708952,0.09512249455560198,0.07216901975303468,0.5173591668354357
36,0.11157524495260493,0.06674845555993411,0.29136082285177717,0.06585775665142288,0.464457719984261
37,0.5868910313935821,0.08887743776249192,0.038320106739009575,0.060537019269838656,0.2253744048350778
38,0.0726508725023463,0.217524916664582,0.14892376753022005,0.14878278817109833,0.41211765513175325
39,0.06434194227671884,0.11507787943616044,0.2183424548227253,0.14857198820939213,0.4536657352550032
40,0.4627932150473634,0.05147619515789138,0.04233647102648859,0.10912998071143472,0.334264138056822
41,0.07424926353971992,0.24482159050515834,0.09335077195871454,0.1973961365437902,0.390182237452617
42,0.20280033984751134,0.3043777402514436,0.155759848074173,0.1220422802521552,0.2150197915747169
43,0.1413109941444391,0.21605788774305734,0.05954421411247979,0.14061798222973926,0.44246892177028446
44,0.22871228941765273,0.060296243701394914,0.07929214032660648,0.09939767665156989,0.532301649902776
45,0.3203457697994527,0.049864815787542656,0.13634432790013992,0.15531090566560118,0.3381341808472636
46,0.08349292041488886,0.03979318039636609,0.07066026995792958,0.061267658190728845,0.7447859710400867
47,0.12437268210208983,0.06014237429690554,0.1739484342468152,0.05893298623527765,0.5826035231189117
48,0.06438894310841618,0.14199033804560215,0.35557744102403666,0.06093787019051987,0.3771054076314252
49,0.1651653964704335,0.10578331580411511,0.10695533092554264,0.097072257059322,0.5250236997405867
50,0.16278594837470634,0.22051341688682058,0.05416423161953585,0.06283527483154337,0.49970112828739366
51,0.5708971279604661,0.039226169923235896,0.12519995670159836,0.07009871035223987,0.19457803506245971
52,0.032283277054795785,0.1218194146520824,0.20256270790558184,0.5514335472247677,0.09190105316277235
53,0.04029670752508803,0.0282432662114658,0.0630063504642884,0.04833548761805517,0.8201181881811026
54,0.1040769873138861,0.16153069396097958,0.08642356783203976,0.11958384193093556,0.528384908962159
55,0.002279272492811558,0.9473907927298505,0.005864573255710264,0.0361952213390116,0.008270140182616095
56,0.042806483124181394,0.01650549246467747,0.016141057625936723,0.4458011021938104,0.4787458645913939
57,0.09865181369169862,0.12420400521736999,0.09284431988099547,0.13306841203267702,0.551231449177259
58,0.27747883275305985,0.06496539823787571,0.06507710400504196,0.3227619214159684,0.26971674358805403
59,0.23250338440877943,0.18321721683683162,0.23315204382700727,0.0697130520814585,0.28141430284592334
60,0.19240622121433526,0.10203122121031025,0.11316614758028512,0.29304007321504655,0.2993563367800229
61,0.12396407828695118,0.20098076540004992,0.0967722310163245,0.1334099437270922,0.44487298156958216
62,0.07664534360988645,0.14240266336314267,0.13666805531442172,0.5619827974382562,0.08230114027429308
63,0.19063691564949103,0.08494274850704675,0.07803340839388216,0.08933853754150575,0.5570483899080743
64,0.17806047291286123,0.05638860388737252,0.0576750731027332,0.15946410863290955,0.5484117414641235
65,0.03510927885443063,0.4199240566135642,0.22576469732079738,0.26077182591801545,0.05843014129319236
66,0.0884946257947187,0.1344096323900333,0.1460140034644932,0.19470674330165516,0.43637499504909966
67,0.3051445099768647,0.028887665596694437,0.16773955409466398,0.08556675901507255,0.41266151131670437
68,0.14947582280957716,0.08074140167549264,0.07203183968554501,0.12781419004858482,0.5699367457808003
69,0.15627099692610866,0.32856944360208645,0.11774163517778892,0.1481840645990693,0.24923385969494674
70,0.16583644681465154,0.12107606034696365,0.16072394283594935,0.09927750428362227,0.45308604571881317
71,0.16473144522550917,0.1926369887487903,0.08163994789309735,0.07793484521731274,0.4830567729152905
72,0.09869552248678794,0.25407536535799985,0.1049392406027226,0.15206765446420076,0.39022221708828875
73,0.3114440813288166,0.14746926767789453,0.10250258758078103,0.0625616476420533,0.37602241577045464
74,0.1327302529135787,0.17819388520056423,0.08472839484565882,0.1125999325048628,0.49174753453533543
75,0.002670727347739982,0.9787081354065935,0.006781123552839638,0.002083424702054133,0.009756588990772698
76,0.24303405720507645,0.03226799446679405,0.044869678361725944,0.36117804224549166,0.3186502277209118
77,0.03744846948931941,0.29635107604994776,0.09106204738984612,0.5048914099773028,0.07024699709358398
78,0.014828287458425694,0.07901149439240863,0.015821616288360596,0.02415109733586124,0.8661875045249439
79,0.3563617625356886,0.07482695067743621,0.07787146057331,0.3795722320728477,0.11136759414071754
80,0.059532409221075236,0.08716297620594583,0.033160033020506276,0.6567656460890984,0.16337893546337434
81,0.1924508996126356,0.11361996066574719,0.10465866947845334,0.07006272765242136,0.5192077425907425
82,0.19617039050029092,0.06839931195008857,0.11103337172509548,0.14414351453952784,0.48025341128499716
83,0.10751838589579601,0.1367188806958485,0.2415171735500737,0.217674828059438,0.2965707317988437
84,0.0729357229464077,0.054385006324234327,0.02199535631500373,0.6774450199704185,0.17323889444393573
85,0.09747664173757421,0.08187244066270302,0.08632616831302563,0.1252801526856408,0.6090445966010565
86,0.14268668254261785,0.26873760924532725,0.07330644981895659,0.13770987159671422,0.377559386796384
87,0.7613449341612369,0.06527549494997975,0.12595979450608186,0.02677441060159442,0.020645365781107254
88,0.21182195128312303,0.1916679106202644,0.1035736818134562,0.10314913173041937,0.38978732455273696
89,0.053524253645674605,0.12441331585171454,0.15130764210173617,0.4992279216714586,0.1715268667294162
90,0.201111940592853,0.05119123886861459,0.10458222993707508,0.15067113143457475,0.4924434591668826
91,0.07770828929141384,0.05138819284495909,0.04486777952359251,0.4508147802869555,0.3752209580530791
92,0.12042021888240378,0.10625431851690323,0.079512203365948,0.1573896278158194,0.5364236314189257
93,0.04783562601738066,0.18265432345240323,0.16667248629612763,0.5190302074122694,0.08380735682181907
94,0.07085665961806026,0.034574781455315194,0.05524259800115557,0.38191442275779236,0.45741153816767666
95,0.06534552341459524,0.14317076687417973,0.4171833619641806,0.0508398189634988,0.3234605287835455
96,0.125980769541659,0.09075011859859382,0.07375136873907535,0.31911482616887515,0.39040291695179674
97,0.12046318532895442,0.09964981117390924,0.24501418341738862,0.10984148400411875,0.4250313360756288
98,0.10996575647682486,0.07672997440697157,0.24688954525572201,0.11039543361930104,0.4560192902411806
99,0.19212085617684524,0.05114402077751539,0.2983529238150086,0.06833255827863542,0.39004964095199535
100,0.18484625708836128,0.07890137095257466,0.081738759542118,0.17473386162474097,0.47977975079220514
101,0.9864432221640426,0.0006538116271034115,0.002305257008941977,0.004252049850986282,0.006345659348925881
102,0.2763749867441312,0.13771652718939165,0.056681367444401706,0.09176794816415462,0.4374591704579209
103,0.03616478521535623,0.010453882833654714,0.8609708483891979,0.016178322710405414,0.07623216085138573
104,0.1159719142147571,0.273755659679302,0.10354410557884462,0.09247591017594765,0.4142524103511486
105,0.12166773646972004,0.48000925662509286,0.15136598134970197,0.16996624703107147,0.07699077852441363
106,0.1142700410710181,0.2719596980135747,0.08697473343710067,0.11140023030093436,0.4153952971773721
107,0.03396577103661238,0.6454090286356033,0.12592811264154335,0.04860086598389099,0.14609622170235
108,0.42283606927521805,0.09141029627952825,0.06232192320035279,0.09980789869274087,0.32362381255216
109,0.11513073119515677,0.1769913860393131,0.05167882098239789,0.27336384786819884,0.3828352139149333
110,0.20253872776399542,0.04851560655403441,0.6565058901056001,0.015616010390495552,0.0768237651858745
111,0.09964924676598189,0.1302201806853648,0.31489129114335834,0.053148425370388774,0.4020908560349062
112,0.10407114135629261,0.07882590087092245,0.08798268431116033,0.09379515224483989,0.6353251212167847
113,0.4139180240757843,0.10601960904022313,0.11224068287172678,0.07968729772219922,0.28813438629006655
114,0.0572965323233844,0.2668839185498173,0.2694186400839111,0.08414995691738804,0.32225095212549915
115,0.21838036590609525,0.09314231700982627,0.08337294052838617,0.15952990512404625,0.44557447143164614
116,0.10862046912526166,0.08711984844732859,0.10178406868500268,0.08644657468366884,0.6160290390587382
117,0.8377237246745901,0.02625077859084665,0.019628786820194463,0.04949799979049475,0.06689871012387386
118,0.09261631030263497,0.09076196309429525,0.09875830864456038,0.10455493564580218,0.6133084823127073
119,0.12866015775808334,0.06639637999051164,0.07561598817887683,0.6666807267803299,0.06264674729219842
120,0.24329414179166634,0.06998490010711118,0.10740723949190627,0.18517345477827682,0.3941402638310394
121,0.08998153374746544,0.16803898299095713,0.07450077492356152,0.4899723612481804,0.17750634708983554
122,0.12803573250990768,0.1910947357257262,0.14910337357298978,0.13324780406346284,0.3985183541279136
123,0.11261598657433466,0.19296429207671353,0.0887775489948857,0.15270103213801062,0.45294114021605547
124,0.08452740234227393,0.10121948870267952,0.1990941710990255,0.0808320462250014,0.5343268916310195
125,0.1385107536701772,0.060721323674959096,0.15483351453221775,0.04737423859023026,0.5985601695324156
126,0.10391678245545152,0.09082483435514792,0.2558761539002512,0.09175960458937181,0.45762262469977766
127,0.11715773252859216,0.3956013358988854,0.1400786963618876,0.06960609544910472,0.27755613976153015
128,0.20779427092012753,0.2307725528204125,0.05984800218735617,0.15690513122219643,0.34468004284990744
129,0.15147707151032197,0.19254144273834375,0.06488860447108367,0.0761268425698831,0.5149660387103676
130,0.05142636044222095,0.15391377296184144,0.08772012160640963,0.5152360035719862,0.1917037414175416
131,0.0756316093617041,0.08684153661664396,0.029418499195565762,0.04774258053718567,0.7603657742889006
132,0.2521044955452789,0.2243313534441007,0.16999808504200975,0.06616864223188734,0.28739742373672345
133,0.0922384248586813,0.100448789770174,0.2189505714372925,0.11536039309151068,0.47300182084234144
134,0.23528000403091334,0.07404946112708471,0.07834737415815386,0.10341334905227882,0.5089098116315693
135,0.09230823509301571,0.2946794399124041,0.1716605722896479,0.056256324504884436,0.38509542820004794
136,0.07208755814337088,0.7268419831656646,0.03265484764452846,0.038046789419590825,0.13036882162684518
137,0.07081016352210925,0.18619550589839937,0.10077191077774289,0.5348077302682301,0.10741468953351845
138,0.14960240072743167,0.13414934997779987,0.3034868114901186,0.0735885771112588,0.33917286069339103
139,0.07177177987081748,0.04957126667455778,0.10622750818353957,0.31722899274393723,0.455200452527148
140,0.09858849577159466,0.16355431426285105,0.21557403533436129,0.09266234921995635,0.42962080541123665
141,0.07056101275998956,0.14486646946429727,0.10354685103504165,0.5864110573406536,0.09461460940001788
142,0.1607366617221262,0.08072178695017256,0.2170952157256081,0.12152690713025972,0.4199194284718334
143,0.5207751432563879,0.0367436700924203,0.04399543836849166,0.20722334214474444,0.1912624061379558
144,0.11484859454094494,0.17289861570703816,0.1204318183265469,0.058350850754907015,0.5334701206705629
145,0.10619837270181225,0.04869650974616869,0.057722460974865775,0.10805552893059796,0.6793271276465553
146,0.0726029117511724,0.07279048340355944,0.12775563208796945,0.08412177238267894,0.6427292003746198
147,0.7445641017519354,0.028668101095732843,0.040392043304439455,0.028966305721917614,0.15740944812597477
148,0.07505446755699756,0.06461809487718082,0.2274738738293407,0.22615585015486747,0.4066977135816135
149,0.2127144927548748,0.39680259296534776,0.06367660397529869,0.036274225307399766,0.2905320849970789
150,0.055696788494162534,0.48080641831934506,0.09760041772130305,0.05651418465076144,0.30938219081442797
151,0.09622113936205055,0.06912452058044928,0.08149594571756878,0.12959825183623944,0.623560142503692
152,0.09575873244560541,0.05375906182395133,0.10301675328786382,0.058945607128108035,0.6885198453144714
153,0.20009524777041374,0.04805319319571578,0.07910666887073273,0.06867112389893382,0.604073766264204
154,0.03099269567453895,0.10133584708477182,0.09275735071692966,0.6500228876003532,0.12489121892340634
155,0.09963548906367777,0.12371561094037707,0.1106539138128257,0.1158082071151475,0.5501867790679719
156,0.014555277280056355,0.00787844321269583,0.02753067032787853,0.9227868064301372,0.027248802749231926
157,0.09236805374979755,0.23311683793552346,0.1579525396680544,0.16743798315962685,0.3491245854869978
158,0.04940204090561929,0.2799576069486645,0.1512667316948839,0.2744073067596379,0.24496631369119434
159,0.44411794576305386,0.23279330907896234,0.1236519614848828,0.1844628380029174,0.014973945670183626
160,0.1334348834054054,0.07592164715601005,0.03202522812365536,0.488432597279591,0.2701856440353381
161,0.1027816989967013,0.22737498086921926,0.29757461380835465,0.09953320880837807,0.2727354975173469
162,0.16591459104869394,0.1263080754614466,0.09099932773430502,0.5230334991842542,0.09374450657130033
163,0.05779151950538678,0.1650408526324832,0.050500365277869594,0.609423683494151,0.11724357909010935
164,0.34808684247211247,0.01236301513572897,0.53591065031767,0.013289460656481811,0.09035003141800683
