1 2 3
0.02109254524111748 0.9652162790298462 0.013691174797713757
0.015144197270274162 0.9105097651481628 0.07434604316949844
0.5765305161476135 0.35254016518592834 0.07092935591936111
0.015214306302368641 0.9802266359329224 0.004559041000902653
0.010616968385875223 0.9859837293624878 0.003399324370548129
0.006442825775593518 0.9894476532936096 0.004109550267457962
0.02996923588216305 0.07179329544305801 0.8982374668121338
0.034897129982709885 0.9558057188987732 0.009297170676290987
0.018483793362975117 0.9332348108291626 0.04828140512108803
0.8598448038101196 0.06719177216291428 0.07296339422464371
0.10913655161857604 0.8650782704353333 0.02578519284725189
0.0004080126236658543 0.9991125464439392 0.0004794342967215926
0.1920577436685562 0.7672932147979736 0.040649071335792535
0.22343744337558746 0.2553003132343292 0.5212622284889221
0.003679802175611258 0.9222302436828612 0.07408995926380157
0.00033671120763756335 0.9992464780807496 0.00041683329618535936
0.012548904865980148 0.9830846786499025 0.004366433713585138
0.2640495300292969 0.6887403726577759 0.047210104763507836
0.04102811217308045 0.8676730394363403 0.09129886329174043
0.03206848353147507 0.9578347206115724 0.0100967762991786
0.11048109829425813 0.871719241142273 0.017799690365791317
0.0003941206086892634 0.9993712306022644 0.00023467370192520318
0.09446671605110167 0.010201842524111273 0.8953314423561096
0.0043321819975972176 0.9953818917274476 0.00028593334718607366
0.0003807312459684909 0.9994096755981444 0.0002095659874612465
0.04593278095126152 0.9422928094863892 0.011774430982768536
0.2787995934486389 0.5948017835617065 0.12639865279197693
0.0424007922410965 0.9432173371315002 0.014381886459887028
0.009143603965640068 0.9880279898643494 0.0028284192085266113
0.005045022815465927 0.9924432039260864 0.002511774655431509
0.7047367095947266 0.12879428267478946 0.1664690375328064
0.006751393433660269 0.991105318069458 0.002143279649317265
0.015513032674789429 0.9804863333702089 0.004000632558017969
0.01075640134513378 0.98437762260437 0.0048659658059477815
0.04378044605255127 0.9446813464164734 0.01153822522610426
0.04978086054325104 0.913274347782135 0.03694479912519455
0.8806746006011963 0.06722880899906157 0.05209661275148392
0.11579284071922302 0.8661273717880249 0.01807977445423603
0.3200383186340332 0.029646847397089005 0.6503148674964905
0.015954341739416122 0.2003418654203415 0.7837038040161133
0.9290950298309326 0.057935260236263275 0.012969732284545898
0.030651697888970375 0.954067051410675 0.015281223691999912
0.6341263055801392 0.3139313757419586 0.05194231867790222
0.6549745202064514 0.22521987557411194 0.11980561912059785
0.0014562330907210708 0.99727863073349 0.0012651473516598346
0.046912644058465965 0.9411579370498656 0.011929431930184364
0.7203742861747742 0.16972316801548004 0.1099025458097458
0.3578328788280487 0.2488432973623276 0.3933238387107849
0.0051102745346725 0.992567539215088 0.0023221636656671762
0.008360125124454498 0.8247306942939758 0.16690915822982788
0.02834211476147175 0.9057904481887816 0.06586743146181108
0.05419205129146576 0.8781235814094543 0.06768433749675751
0.030347786843776706 0.961562156677246 0.008090033195912838
0.7715813517570496 0.16426752507686615 0.06415111571550369
0.6802253723144531 0.26643437147140503 0.05334024131298065
0.7944393157958984 0.1582474410533905 0.04731324315071106
0.020412342622876167 0.3748201727867127 0.6047675013542175
0.8318753242492676 0.09680712968111037 0.07131756842136383
0.061329815536737435 0.7575467824935913 0.18112340569496155
0.13524073362350464 0.3071459829807281 0.5576133131980896
0.12144331634044647 0.8580794930458069 0.02047717571258545
0.3539163768291473 0.437658429145813 0.20842519402503967
0.7253902554512024 0.21215780079364774 0.06245195120573044
0.08939269930124283 0.8684405088424683 0.04216676950454712
0.009442003443837166 0.9866576194763184 0.003900376847013831
0.010870058089494705 0.9858359694480896 0.0032939619850367308
0.8832378387451172 0.016378890722990036 0.10038327425718307
0.04004114493727684 0.9485595822334291 0.01139929611235857
0.35359662771224976 0.4609933197498322 0.18541006743907928
0.0007408105302602053 0.998970627784729 0.0002885831636376679
0.935455560684204 0.014348587021231653 0.050195828080177314
0.004599727690219879 0.9928864836692809 0.002513799583539367
0.06123333424329758 0.9239442348480223 0.014822416938841343
0.9448298215866088 0.05190170928835869 0.003268484026193619
0.0423370860517025 0.9376309514045716 0.020031947642564774
0.02428092248737812 0.9314138889312744 0.044305160641670234
0.0014864616096019745 0.9974424242973328 0.0010710941860452292
0.7292651534080505 0.0989748314023018 0.17175999283790588
