1 2 3
0.025555158033967015 0.7235499620437622 0.2508948445320129
0.02018534019589424 0.5706636905670166 0.4091509878635407
0.03176219016313553 0.7997335195541382 0.1685042828321457
0.025306370109319687 0.7636020183563232 0.2110916376113892
0.024966463446617126 0.673779308795929 0.3012542128562927
0.045019522309303284 0.4578798413276672 0.4971006512641907
0.01383164431899786 0.3533877432346344 0.6327806115150452
0.006553023587912321 0.7649328708648682 0.22851410508155826
0.03821749985218048 0.8232282996177673 0.1385542005300522
0.016971176490187645 0.8442488312721252 0.13877998292446134
0.015112910419702532 0.5105458498001099 0.4743412137031555
0.01156242098659277 0.41925492882728577 0.5691826343536377
0.015994466841220856 0.8169395923614502 0.16706593334674835
0.025086967274546627 0.7199938893318176 0.2549191117286682
0.005786238703876735 0.5307167768478394 0.4634969830513001
0.024654757231473926 0.8118523359298706 0.16349291801452634
0.0161749254912138 0.6912849545478821 0.2925401031970978
0.0231673251837492 0.7284399271011353 0.2483927309513092
0.9999999403953552 7.934830392741787e-08 0.0
0.07685703784227371 0.5982245206832886 0.3249184489250183
0.1477171927690506 0.6683222055435181 0.18396060168743134
0.014514011330902575 0.6148346066474915 0.37065136432647705
0.28902721405029297 0.5182965993881226 0.19267617166042328
0.01652846299111843 0.7873607873916626 0.19611072540283206
0.011339198797941208 0.6599624156951904 0.3286983668804169
0.018983403220772743 0.6974900960922241 0.2835265100002289
0.030358837917447087 0.7585870623588562 0.21105410158634186
0.07762270420789719 0.5621964335441589 0.3601808845996857
0.02521835453808308 0.6968601942062378 0.2779214382171631
0.024330060929059986 0.7616773247718811 0.2139926254749298
0.022355221211910248 0.6627860069274902 0.3148587346076965
0.012634200975298882 0.9873464703559875 1.9350076399859966e-05
0.015414968132972716 0.5994604229927063 0.3851246237754822
0.030797366052865982 0.8004137277603149 0.16878889501094818
0.04077030345797539 0.8012617826461792 0.15796789526939392
2.604524809157738e-07 0.8678529262542725 0.13214682042598724
0.021869150921702385 0.7186499834060669 0.2594808638095856
0.016527378931641582 0.6808959245681763 0.3025767207145691
0.9710316658020021 0.028966739773750305 1.6102758308988996e-06
0.017228271812200546 0.6370424032211304 0.3457293212413788
0.007835373282432556 0.4771019518375397 0.515062689781189
0.8379549384117126 0.0045120036229491225 0.15753307938575745
0.037492286413908005 0.8030645847320557 0.15944315493106842
0.00400842959061265 0.7053179144859314 0.2906736433506012
0.01715979166328907 0.7054193615913391 0.27742084860801697
5.531265560421162e-05 0.0006839398993179202 0.9992607235908508
0.03929566964507103 0.7629843950271606 0.19771991670131686
0.03563957288861275 0.7586248517036438 0.20573557913303372
0.019340679049491882 0.850696861743927 0.1299624741077423
0.0009957237634807825 0.9887608289718628 0.0102434316650033
0.015627069398760796 0.621025025844574 0.3633479177951813
0.029169181361794475 0.7345026731491089 0.2363281399011612
0.019621796905994412 0.5150980353355408 0.4652802050113678
0.014981256797909737 0.7304835915565491 0.25453516840934753
0.32038745284080505 0.5441604852676392 0.1354520469903946
0.05900619179010391 0.7306376099586487 0.210356205701828
0.003975401166826487 0.9674326777458192 0.02859190665185452
0.0034738820977509017 0.9467309713363647 0.049795154482126236
0.033110931515693665 0.7346135973930359 0.23227545619010925
0.009671462699770927 0.683641254901886 0.30668726563453674
0.016528086736798286 0.13732574880123138 0.8461461663246155
0.9995222091674804 0.0004777970316354185 6.971652144471818e-09
0.047189641743898385 0.7315328121185303 0.22127756476402285
0.035839349031448364 0.8073503375053406 0.15681032836437225
4.839278069915744e-25 1.0 9.926736683542316e-20
0.011688603088259695 0.681533694267273 0.306777685880661
0.02750026248395443 0.7950383424758911 0.17746137082576752
0.02017355896532536 0.6990501284599304 0.28077632188797
0.02540934830904007 0.05508778989315033 0.919502854347229
0.014542949385941029 0.5556600093841553 0.4297970831394196
0.05155588686466217 0.836787760257721 0.11165633797645567
0.06791651993989943 0.6926162838935852 0.23946718871593475
0.039232626557350166 0.8927834630012512 0.06798392534255981
0.7258484959602356 0.2659479379653931 0.008203593082726002
0.06299006938934326 0.7426494359970093 0.19436050951480865
0.0289286058396101 0.7380295395851135 0.23304182291030884
0.03132762759923935 0.7739664316177368 0.19470591843128204
0.009326711297035216 0.4896342754364014 0.5010390281677246
0.08804966509342194 0.8125828504562378 0.09936745464801787
0.014486449770629406 0.3133284151554108 0.6721851229667664
0.05658351257443427 0.7806903719902039 0.16272611916065216
0.21341833472251887 0.6233997344970703 0.16318194568157196
0.009459590539336205 0.9352959990501404 0.055244382470846176
0.0055176904425024995 0.4369916617870331 0.5574906468391418
0.01734587736427784 0.8743712306022644 0.1082829013466835
0.016615308821201324 0.651407778263092 0.33197689056396484
0.025834763422608376 0.7493356466293335 0.22482958436012268
0.09384192526340483 0.4445637762546539 0.46159428358078
0.0256242360919714 0.9507417678833008 0.02363402210175991
0.15816494822502136 0.7409124970436096 0.1009225770831108
1.0464540167731683e-07 0.9865589737892152 0.013440944254398346
0.03684820234775543 0.5164797306060791 0.4466720521450043
0.01867128536105156 0.6118625402450562 0.3694661855697632
0.2058967351913452 0.38658252358436573 0.40752074122428894
0.0092295091599226 0.7832289934158325 0.20754149556159973
0.03795737773180008 0.7747955322265625 0.1872470825910568
0.01362990215420723 0.5114197134971619 0.4749504029750824
0.009579496458172798 0.747248649597168 0.2431718558073044
0.01777083799242973 0.7269411087036133 0.2552880644798279
0.02444001287221909 0.8390266895294191 0.13653329014778134
0.029319988563656807 0.7473697662353516 0.223310261964798
0.5709341168403625 0.06859717518091203 0.360468715429306
0.01872764714062214 0.5925140976905823 0.3887582421302795
0.01571180857717991 0.6200489997863771 0.3642392158508301
0.03833319619297981 0.7432011961936951 0.2184656262397766
0.33511242270469666 0.461889922618866 0.20299763977527616
0.03712370991706848 0.5904268622398376 0.37244942784309387
0.041696924716234214 0.6889972090721129 0.26930588483810425
0.022516971454024315 0.7554748058319092 0.22200825810432434
0.025584999471902847 0.7315371036529541 0.2428779006004333
0.012837567366659641 0.7319586277008057 0.2552038133144379
0.011305632069706915 0.5639388561248779 0.4247555136680603
0.12635041773319244 0.8265563845634459 0.047093190252780914
0.06478266417980194 0.739619791507721 0.1955975741147995
0.0351862832903862 0.8631536364555359 0.10166005790233612
0.02806266583502293 0.8087178468704224 0.16321951150894165
0.00815480574965477 0.6285306215286255 0.36331459879875183
0.017681732773780826 0.610032320022583 0.372285932302475
0.2516303062438965 0.6084578037261963 0.13991189002990725
0.016588415950536728 0.9177385568618774 0.06567303091287613
0.008327855728566647 0.434858113527298 0.5568140149116516
0.01452633086591959 0.6026984453201294 0.382775217294693
0.0002909167960751802 0.9641203284263612 0.03558875620365143
0.061782941222190864 0.9382163882255554 6.642531502620841e-07
0.0027219334151595827 0.3238126635551453 0.673465371131897
0.0961335301399231 0.7079652547836304 0.1959012001752853
