Object 1 2 3
DES_SN066943.DAT 0.032499998807907104 0.9399999976158142 0.027499999850988388
DES_SN419354.DAT 0.03500000014901161 0.6474999785423279 0.3174999952316284
DES_SN722136.DAT 0.04749999940395355 0.8799999952316284 0.07249999791383743
DES_SN246573.DAT 0.032499998807907104 0.9574999809265137 0.009999999776482582
DES_SN897071.DAT 0.02250000089406967 0.862500011920929 0.11500000208616257
DES_SN703907.DAT 0.6449999809265137 0.20749999582767487 0.14749999344348907
DES_SN281978.DAT 0.012500000186264515 0.8675000071525574 0.11999999731779099
DES_SN276510.DAT 0.19499999284744263 0.6949999928474426 0.10999999940395355
DES_SN538864.DAT 0.03500000014901161 0.9549999833106995 0.009999999776482582
DES_SN376704.DAT 0.7400000095367432 0.16750000417232513 0.0925000011920929
DES_SN768661.DAT 0.017500000074505806 0.9750000238418579 0.007499999832361937
DES_SN487786.DAT 0.03999999910593033 0.9424999952316284 0.017500000074505806
DES_SN701781.DAT 0.18250000476837158 0.6274999976158142 0.1899999976158142
DES_SN565076.DAT 0.08500000089406967 0.625 0.28999999165534973
DES_SN660378.DAT 0.08749999850988388 0.29750001430511475 0.6150000095367432
DES_SN642122.DAT 0.05249999836087227 0.8974999785423279 0.05000000074505806
DES_SN269268.DAT 0.08250000327825546 0.8224999904632568 0.0949999988079071
DES_SN305740.DAT 0.38499999046325684 0.49000000953674316 0.125
DES_SN823852.DAT 0.042500000447034836 0.9424999952316284 0.014999999664723873
DES_SN750585.DAT 0.18000000715255737 0.7574999928474426 0.0625
DES_SN317530.DAT 0.029999999329447746 0.9325000047683716 0.03750000149011612
DES_SN174832.DAT 0.5049999952316284 0.25999999046325684 0.23499999940395355
DES_SN344580.DAT 0.004999999888241291 0.8650000095367432 0.12999999523162842
DES_SN424309.DAT 0.027499999850988388 0.9524999856948853 0.019999999552965164
DES_SN702045.DAT 0.07750000059604645 0.887499988079071 0.03500000014901161
DES_SN670387.DAT 0.5024999976158142 0.3449999988079071 0.1525000035762787
DES_SN583366.DAT 0.04500000178813934 0.7900000214576721 0.16500000655651093
DES_SN615984.DAT 0.03500000014901161 0.9350000023841858 0.029999999329447746
DES_SN021403.DAT 0.6324999928474426 0.10499999672174454 0.26249998807907104
DES_SN263654.DAT 0.925000011920929 0.05249999836087227 0.02250000089406967
DES_SN173179.DAT 0.032499998807907104 0.35749998688697815 0.6100000143051147
DES_SN821559.DAT 0.5299999713897705 0.2849999964237213 0.1850000023841858
DES_SN278167.DAT 0.032499998807907104 0.9075000286102295 0.05999999865889549
DES_SN123062.DAT 0.05249999836087227 0.9150000214576721 0.032499998807907104
DES_SN019598.DAT 0.029999999329447746 0.9449999928474426 0.02500000037252903
DES_SN587151.DAT 0.20499999821186066 0.5475000143051147 0.2475000023841858
DES_SN667131.DAT 0.03500000014901161 0.9449999928474426 0.019999999552965164
DES_SN736567.DAT 0.06750000268220901 0.8600000143051147 0.07249999791383743
DES_SN748085.DAT 0.17499999701976776 0.5924999713897705 0.23250000178813934
DES_SN153499.DAT 0.0024999999441206455 0.9624999761581421 0.03500000014901161
DES_SN041417.DAT 0.26249998807907104 0.15000000596046448 0.5874999761581421
DES_SN607167.DAT 0.26249998807907104 0.6025000214576721 0.13500000536441803
DES_SN330309.DAT 0.14749999344348907 0.6474999785423279 0.20499999821186066
DES_SN255493.DAT 0.5849999785423279 0.16249999403953552 0.2524999976158142
DES_SN227023.DAT 0.014999999664723873 0.9750000238418579 0.009999999776482582
DES_SN199415.DAT 0.03500000014901161 0.9424999952316284 0.02250000089406967
DES_SN606879.DAT 0.004999999888241291 0.9674999713897705 0.027499999850988388
DES_SN762510.DAT 0.42250001430511475 0.26249998807907104 0.3149999976158142
DES_SN822495.DAT 0.042500000447034836 0.6875 0.27000001072883606
DES_SN121647.DAT 0.10000000149011612 0.6850000023841858 0.2150000035762787
DES_SN340741.DAT 0.47999998927116394 0.32749998569488525 0.19249999523162842
DES_SN170988.DAT 0.08500000089406967 0.7250000238418579 0.1899999976158142
DES_SN486946.DAT 0.16750000417232513 0.4925000071525574 0.3400000035762787
DES_SN499151.DAT 0.19750000536441803 0.19249999523162842 0.6100000143051147
DES_SN253758.DAT 0.032499998807907104 0.8899999856948853 0.07750000059604645
DES_SN447391.DAT 0.029999999329447746 0.9524999856948853 0.017500000074505806
DES_SN294439.DAT 0.06750000268220901 0.3474999964237213 0.5849999785423279
DES_SN324697.DAT 0.05249999836087227 0.7524999976158142 0.19499999284744263
DES_SN729559.DAT 0.16750000417232513 0.07999999821186066 0.7524999976158142
DES_SN835321.DAT 0.012500000186264515 0.9800000190734863 0.007499999832361937
DES_SN320276.DAT 0.32499998807907104 0.46000000834465027 0.2150000035762787
DES_SN704699.DAT 0.07000000029802322 0.8324999809265137 0.09749999642372131
DES_SN513390.DAT 0.04500000178813934 0.8324999809265137 0.12250000238418579
DES_SN472530.DAT 0.02500000037252903 0.9474999904632568 0.027499999850988388
DES_SN156937.DAT 0.5400000214576721 0.25999999046325684 0.20000000298023224
DES_SN067886.DAT 0.2199999988079071 0.7250000238418579 0.054999999701976776
DES_SN838443.DAT 0.5074999928474426 0.20499999821186066 0.2874999940395355
DES_SN312278.DAT 0.6650000214576721 0.22750000655651093 0.10750000178813934
DES_SN824543.DAT 0.09000000357627869 0.7549999952316284 0.1550000011920929
DES_SN274275.DAT 0.012500000186264515 0.8575000166893005 0.12999999523162842
DES_SN289982.DAT 0.41749998927116394 0.11749999970197678 0.4650000035762787
DES_SN701770.DAT 0.5199999809265137 0.27000001072883606 0.20999999344348907
DES_SN551018.DAT 0.042500000447034836 0.9325000047683716 0.02500000037252903
DES_SN190364.DAT 0.03999999910593033 0.9075000286102295 0.05249999836087227
DES_SN296015.DAT 0.014999999664723873 0.9725000262260437 0.012500000186264515
DES_SN142253.DAT 0.03999999910593033 0.29249998927116394 0.6675000190734863
DES_SN278915.DAT 0.17249999940395355 0.5325000286102295 0.29499998688697815
DES_SN793137.DAT 0.550000011920929 0.25999999046325684 0.1899999976158142
DES_SN788446.DAT 0.03750000149011612 0.9300000071525574 0.032499998807907104
DES_SN558375.DAT 0.05000000074505806 0.9275000095367432 0.02250000089406967
DES_SN706671.DAT 0.10999999940395355 0.6700000166893005 0.2199999988079071
DES_SN154122.DAT 0.3075000047683716 0.5299999713897705 0.16249999403953552
DES_SN032427.DAT 2.220446049250313e-16 0.9950000047683716 0.004999999888241291
DES_SN436318.DAT 0.27250000834465027 0.5375000238418579 0.1899999976158142
DES_SN822446.DAT 0.13249999284744263 0.6575000286102295 0.20999999344348907
DES_SN528070.DAT 0.11500000208616257 0.7950000166893005 0.09000000357627869
DES_SN118430.DAT 0.009999999776482582 0.9700000286102295 0.019999999552965164
DES_SN331514.DAT 0.029999999329447746 0.9524999856948853 0.017500000074505806
DES_SN202913.DAT 0.8075000047683716 0.1850000023841858 0.007499999832361937
DES_SN645386.DAT 0.012500000186264515 0.9375 0.05000000074505806
DES_SN349221.DAT 0.007499999832361937 0.9549999833106995 0.03750000149011612
DES_SN424150.DAT 0.2175000011920929 0.7049999833106995 0.07750000059604645
DES_SN382581.DAT 0.03500000014901161 0.8199999928474426 0.14499999582767487
DES_SN207456.DAT 0.7925000190734863 0.07500000298023224 0.13249999284744263
DES_SN722033.DAT 0.057500001043081284 0.9024999737739563 0.03999999910593033
DES_SN550738.DAT 0.17499999701976776 0.675000011920929 0.15000000596046448
DES_SN078199.DAT 0.02500000037252903 0.5674999952316284 0.4074999988079071
DES_SN261248.DAT 0.16500000655651093 0.4625000059604645 0.3725000023841858
DES_SN159744.DAT 0.014999999664723873 0.9649999737739563 0.019999999552965164
DES_SN071607.DAT 0.07249999791383743 0.8149999976158142 0.11249999701976776
DES_SN350739.DAT 0.03500000014901161 0.9225000143051147 0.042500000447034836
DES_SN757397.DAT 0.07500000298023224 0.8974999785423279 0.027499999850988388
DES_SN081643.DAT 0.02500000037252903 0.2175000011920929 0.7574999928474426
DES_SN896725.DAT 0.029999999329447746 0.949999988079071 0.019999999552965164
DES_SN375220.DAT 0.47999998927116394 0.07000000029802322 0.44999998807907104
DES_SN490823.DAT 0.02500000037252903 0.9275000095367432 0.04749999940395355
DES_SN682500.DAT 0.05999999865889549 0.8849999904632568 0.054999999701976776
DES_SN200833.DAT 0.03750000149011612 0.949999988079071 0.012500000186264515
DES_SN731659.DAT 0.6000000238418579 0.1574999988079071 0.24250000715255737
DES_SN394971.DAT 0.23749999701976776 0.7049999833106995 0.057500001043081284
DES_SN498433.DAT 0.7900000214576721 0.14749999344348907 0.0625
DES_SN725838.DAT 0.16750000417232513 0.699999988079071 0.13249999284744263
DES_SN855452.DAT 0.019999999552965164 0.9599999785423279 0.019999999552965164
DES_SN745024.DAT 0.0949999988079071 0.75 0.1550000011920929
DES_SN134888.DAT 0.10000000149011612 0.8600000143051147 0.03999999910593033
DES_SN018231.DAT 0.019999999552965164 0.9725000262260437 0.007499999832361937
DES_SN489413.DAT 0.054999999701976776 0.19499999284744263 0.75
DES_SN009723.DAT 0.16750000417232513 0.5 0.33250001072883606
DES_SN701514.DAT 0.012500000186264515 0.9474999904632568 0.03999999910593033
DES_SN834350.DAT 0.009999999776482582 0.9599999785423279 0.029999999329447746
DES_SN231048.DAT 0.05999999865889549 0.9325000047683716 0.007499999832361937
DES_SN620037.DAT 0.07000000029802322 0.824999988079071 0.10499999672174454
DES_SN108214.DAT 0.009999999776482582 0.9674999713897705 0.02250000089406967
DES_SN776259.DAT 0.02500000037252903 0.925000011920929 0.05000000074505806
DES_SN089567.DAT 0.0625 0.8949999809265137 0.042500000447034836
DES_SN711134.DAT 0.3100000023841858 0.5699999928474426 0.11999999731779099
DES_SN023544.DAT 0.7524999976158142 0.05999999865889549 0.1875
DES_SN001936.DAT 0.032499998807907104 0.8149999976158142 0.1525000035762787
DES_SN311794.DAT 0.6299999952316284 0.11999999731779099 0.25
DES_SN490916.DAT 0.02500000037252903 0.9024999737739563 0.07249999791383743
DES_SN599758.DAT 0.007499999832361937 0.9775000214576721 0.014999999664723873
DES_SN002685.DAT 0.05000000074505806 0.9275000095367432 0.02250000089406967
DES_SN626189.DAT 0.7850000262260437 0.18000000715255737 0.03500000014901161
DES_SN759409.DAT 0.0625 0.8949999809265137 0.042500000447034836
DES_SN353655.DAT 0.019999999552965164 0.9700000286102295 0.009999999776482582
DES_SN519416.DAT 0.017500000074505806 0.8174999952316284 0.16500000655651093
DES_SN274613.DAT 0.05999999865889549 0.9075000286102295 0.032499998807907104
DES_SN145113.DAT 0.887499988079071 0.08500000089406967 0.027499999850988388
DES_SN389603.DAT 0.03500000014901161 0.6875 0.2775000035762787
DES_SN269868.DAT 0.10499999672174454 0.5375000238418579 0.35749998688697815
DES_SN823624.DAT 0.009999999776482582 0.9474999904632568 0.042500000447034836
