Object 1 2 3
DES_SN664706.DAT 0.001593642053194344 0.9953013062477112 0.0031050604302436113
DES_SN106022.DAT 0.020750870928168297 0.9269818067550659 0.052267324179410934
DES_SN474620.DAT 0.143365278840065 0.7891205549240112 0.06751418858766556
DES_SN860880.DAT 0.0004207516903989017 0.9991397857666016 0.00043948873644694686
DES_SN791450.DAT 3.4446275094524026e-05 0.9997463822364807 0.00021914586250204593
DES_SN617736.DAT 0.0439286008477211 0.9535132050514221 0.0025582099333405495
DES_SN255954.DAT 0.09547118097543716 0.038214124739170074 0.866314709186554
DES_SN713335.DAT 0.05609871819615364 0.9257122874259949 0.018188977614045143
DES_SN065594.DAT 0.010361316613852978 0.673992931842804 0.3156457543373108
DES_SN468961.DAT 0.028649281710386276 0.9403242468833923 0.03102646954357624
DES_SN707794.DAT 0.043036576360464096 0.9485633373260498 0.008400068618357182
DES_SN098451.DAT 0.04523943364620209 0.7365590929985046 0.21820147335529327
DES_SN049390.DAT 0.07569047808647156 0.9146609306335449 0.009648613631725311
DES_SN367392.DAT 0.44709235429763794 0.43553081154823303 0.11737682670354843
DES_SN874016.DAT 0.0003777991223614663 0.9993380904197693 0.0002840904926415533
DES_SN867193.DAT 2.7228661565459333e-05 0.995330274105072 0.004642522428184748
DES_SN691977.DAT 0.08682630211114883 0.8679468631744385 0.04522684961557388
DES_SN369297.DAT 0.015361995436251163 0.975707471370697 0.008930531330406666
DES_SN736496.DAT 0.06420204788446426 0.6972842216491699 0.2385137528181076
DES_SN735427.DAT 0.014180879108607769 0.9854387640953064 0.00038037466583773494
DES_SN783936.DAT 5.050094841863029e-06 0.9999942183494568 7.052067871882173e-07
DES_SN079054.DAT 3.66880303772632e-05 0.9999581575393677 5.140879693499301e-06
DES_SN640580.DAT 0.23199790716171265 0.4661398231983185 0.30186226963996887
DES_SN557945.DAT 3.7453968815270855e-09 1.0 6.121362097766259e-12
DES_SN620334.DAT 0.0002411807799944654 0.9997389912605286 1.9848459487548098e-05
DES_SN472981.DAT 0.03744730353355408 0.9418436288833618 0.020709091797471046
DES_SN472226.DAT 0.037945836782455444 0.8907939195632935 0.0712602287530899
DES_SN201819.DAT 0.0027552226092666388 0.9941872954368591 0.003057485446333885
DES_SN716506.DAT 0.006429748609662056 0.9934529066085815 0.0001173355703940615
DES_SN044192.DAT 0.0007439439068548381 0.9988746047019958 0.0003814627998508513
DES_SN663153.DAT 0.821952223777771 0.08664274960756302 0.09140503406524658
DES_SN138288.DAT 0.000619079393800348 0.9989239573478699 0.00045697539462707937
DES_SN830479.DAT 0.023686066269874573 0.970650851726532 0.0056630875915288925
DES_SN618425.DAT 0.006545606069266796 0.9782937169075012 0.015160683542490005
DES_SN589495.DAT 0.0068386150524020195 0.9623799324035645 0.03078143671154976
DES_SN441864.DAT 0.0656958594918251 0.7111250162124634 0.22317911684513092
DES_SN426265.DAT 0.7153949737548828 0.06352820247411728 0.2210768312215805
DES_SN109810.DAT 0.2593308687210083 0.6864655613899231 0.05420359969139099
DES_SN078420.DAT 0.8037596940994263 0.12804701924324036 0.06819326430559158
DES_SN032067.DAT 0.0032168040052056313 0.154767706990242 0.8420155048370361
DES_SN558655.DAT 0.9151678085327148 0.08483125269412994 9.609386779629858e-07
