6.013398166062379653e-03 8.411766089308136615e-03 9.851344323701740624e-01 8.172954560103145323e-08 1.543336584226926140e-19 6.290419040242144656e-10 1.367010972485702785e-11 1.515404240294785587e-10 1.315400547153436697e-04 3.082013480008578658e-04 5.774798907465944057e-07 6.885571754012617763e-10 1.279493415250411670e-09
3.265339356410985605e-01 4.771222063477413289e-01 9.430746768572169370e-02 1.020197441748914302e-01 9.146369700373057867e-06 7.369933842405899134e-06 6.444367355084198769e-10 1.691787432221735812e-12 1.289936164597887871e-07 3.690180805140037310e-12 1.926101792048578195e-10 3.291707261278157453e-13 1.062977846888097857e-11
5.954520810215095413e-10 4.088396035459560073e-06 8.300497757315456188e-08 3.603024338122772701e-12 3.556661572521499949e-73 9.999958279999319188e-01 2.197033841967165643e-35 5.864505394435379363e-49 2.626728706943760209e-18 1.611895198319453371e-21 6.221512002697196909e-24 9.781944850804942401e-43 7.233981281544790567e-20
3.516473032631026868e-02 9.502796460429030478e-01 5.360124998882328379e-03 9.195498272903234599e-03 9.631622600081441722e-24 3.456556896031371001e-10 1.459801844067740908e-12 6.074880932186629195e-19 1.184804437273888177e-11 1.446856389918955893e-22 7.762918662419301455e-20 3.741378299093095424e-14 9.416487239627546130e-17
7.053041812877143546e-02 8.062605758973917167e-03 9.213370786358806575e-01 1.481539015592004129e-06 1.271267955833826952e-21 2.011561151816865803e-09 9.661094659998111189e-16 6.690532321780868729e-17 7.166104577434061047e-06 5.298556432200003354e-05 2.027190942173198577e-12 8.261985184924823064e-06 2.696849313738717584e-10
8.136125142260763887e-01 9.057355724650206774e-02 3.528422711401765777e-02 4.329851659293500882e-02 3.398647267919889572e-15 1.723118468535938391e-02 7.034192736087502977e-13 3.114173665636157500e-22 2.279146862716459232e-15 4.198420256486035078e-14 1.343510565400132523e-10 7.323676764638411906e-15 1.924042676278053545e-22
2.980668146012181571e-06 6.679940904290308692e-05 1.254821016176757781e-03 9.346710643741178766e-11 1.184231126629895296e-19 2.763267096644058926e-12 1.832254711298890616e-27 1.361111479993594887e-21 9.986753988104037916e-01 1.849195191579825585e-16 1.769397409864393038e-17 2.270862227117052740e-17 6.412287985609073822e-18
3.762403589264948223e-01 3.177090315456031905e-02 2.036733338983237329e-01 1.471978864630312829e-05 1.872104366465000605e-11 2.431360451062884804e-10 3.858541463039307229e-01 4.446860297457342993e-12 3.565469089687964904e-10 1.614315892314700473e-07 2.446375599904834341e-03 2.727828768163401456e-10 9.164249844437809932e-13
2.614738441955955905e-03 1.232110617679604489e-02 7.935434795792070117e-01 1.333463349205619951e-06 6.729395959989983110e-12 2.296065860007574158e-09 2.321954100697889020e-10 8.072100269215374639e-08 1.835432646035345394e-01 7.972157963825006466e-03 6.975637294775018620e-09 3.813194750796769152e-06 1.634495104096841878e-08
2.126340046844487630e-01 6.010593831309786195e-01 7.683197488029694378e-02 5.039335682921690374e-03 5.242911254502765992e-24 1.044142030536961835e-01 1.290373114818737053e-15 5.214172125901488055e-21 2.109821982652035309e-05 1.674214330560902921e-11 3.310833639268368172e-10 2.043996910935457537e-15 2.388808540111190857e-15
5.483130091998642929e-05 5.693112090356457732e-03 2.864674414668695948e-02 2.382274206935747228e-06 4.518295136095112451e-16 2.272253457833066740e-14 2.373517122577418401e-16 2.867709326910376895e-15 9.655890050051386675e-01 5.007186679901644969e-10 8.477216721242442116e-10 1.392383422203331576e-05 2.311816346448985658e-15
1.418309504411767539e-03 6.291929679823659368e-05 9.939940898880156306e-01 9.005710699936353706e-11 2.053195001143240361e-19 3.838249893717519582e-07 1.152301313930016504e-21 1.218771647352101108e-10 3.528935741218131982e-04 4.171402574390799083e-03 1.125329342704060906e-09 7.647096776738886630e-15 1.041417138065927031e-15
1.214916733657524506e-01 6.164717468900898778e-01 2.483014575605954899e-01 5.379822692675600287e-03 6.675369584417826107e-13 3.619931770188119352e-06 2.042844500420056270e-12 1.288890467242296953e-08 8.351229676306980848e-03 3.691616916483077397e-07 1.650584326732424529e-08 5.132345503465399575e-08 2.045470390699808036e-13
1.424393042071026294e-01 4.665772455607141711e-01 4.578912203505783318e-02 3.677503550567904407e-05 6.515883437639323297e-29 3.451573798335589305e-01 2.917287828148813009e-20 6.203260557533423261e-42 1.733261366054796284e-07 1.924137145973607379e-12 2.928380061395651242e-17 6.124924758031838444e-18 1.906580419497338202e-21
1.000610985455222396e-01 1.900463892920835980e-04 1.268990224900156012e-02 8.078468757587674701e-11 4.608992393670724554e-52 8.870583646115768328e-01 1.178182907480829827e-33 3.508330629319093742e-38 4.076807145283038238e-07 1.804431080455836517e-07 7.310654621338467143e-22 2.521902036466017812e-26 9.984784160891169627e-27
3.944839223976219222e-01 5.829838037089898339e-01 1.551162406799475035e-02 5.784446628643467522e-03 1.717008661794092269e-15 1.282172096484412828e-06 4.065487886263415079e-16 1.814133422312634095e-21 1.234519020645532704e-03 2.987913223294770050e-08 3.719554014167611707e-07 1.694723257282418515e-10 1.658611084700205823e-17
5.612262482981992748e-03 4.268264982569691538e-04 9.898822639253749278e-01 6.347368721630768232e-11 4.026906144004493368e-14 1.478447160326946117e-07 1.181565542404058610e-25 2.009152098281339784e-20 2.310908859130806833e-03 1.767590314227071102e-03 4.883031064355377880e-13 1.130974085709585571e-11 8.355286885380528012e-17
5.871935125193612492e-01 1.296926699979727982e-02 4.388045264998557959e-02 3.559330785135559894e-01 3.247788093222112898e-09 2.966840228913492862e-08 1.006052956920783528e-05 1.113318771609068763e-07 3.461140207784391567e-09 1.812164010859529309e-12 6.269482156841922619e-08 1.341439865230511697e-05 3.983236959864910747e-09
